frame_id,timestamp,path,split,segment_id,filename,center_code,product_code,standardized_path
488,2026-01-25 18:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125184800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125184800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125184800_12.2_54.2_73.0_135.0.png
489,2026-01-25 18:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125185400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125185400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125185400_12.2_54.2_73.0_135.0.png
490,2026-01-25 19:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125190000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125190000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125190000_12.2_54.2_73.0_135.0.png
491,2026-01-25 19:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125190600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125190600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125190600_12.2_54.2_73.0_135.0.png
492,2026-01-25 19:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125191200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125191200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125191200_12.2_54.2_73.0_135.0.png
493,2026-01-25 19:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125191800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125191800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125191800_12.2_54.2_73.0_135.0.png
494,2026-01-25 19:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125192400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125192400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125192400_12.2_54.2_73.0_135.0.png
495,2026-01-25 19:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125193000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125193000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125193000_12.2_54.2_73.0_135.0.png
496,2026-01-25 19:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125193600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125193600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125193600_12.2_54.2_73.0_135.0.png
497,2026-01-25 19:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125194200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125194200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125194200_12.2_54.2_73.0_135.0.png
498,2026-01-25 19:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125194800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125194800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125194800_12.2_54.2_73.0_135.0.png
499,2026-01-25 19:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125195400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125195400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125195400_12.2_54.2_73.0_135.0.png
500,2026-01-25 20:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125200000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125200000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125200000_12.2_54.2_73.0_135.0.png
501,2026-01-25 20:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125200600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125200600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125200600_12.2_54.2_73.0_135.0.png
502,2026-01-25 20:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125201200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125201200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125201200_12.2_54.2_73.0_135.0.png
503,2026-01-25 20:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125201800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125201800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125201800_12.2_54.2_73.0_135.0.png
504,2026-01-25 20:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125202400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125202400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125202400_12.2_54.2_73.0_135.0.png
505,2026-01-25 20:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125203000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125203000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125203000_12.2_54.2_73.0_135.0.png
506,2026-01-25 20:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125203600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125203600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125203600_12.2_54.2_73.0_135.0.png
507,2026-01-25 20:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125204200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125204200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125204200_12.2_54.2_73.0_135.0.png
508,2026-01-25 20:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125204800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125204800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125204800_12.2_54.2_73.0_135.0.png
509,2026-01-25 20:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125205400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125205400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125205400_12.2_54.2_73.0_135.0.png
510,2026-01-25 21:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125210000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125210000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125210000_12.2_54.2_73.0_135.0.png
511,2026-01-25 21:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125210600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125210600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125210600_12.2_54.2_73.0_135.0.png
512,2026-01-25 21:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125211200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125211200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125211200_12.2_54.2_73.0_135.0.png
513,2026-01-25 21:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125211800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125211800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125211800_12.2_54.2_73.0_135.0.png
514,2026-01-25 21:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125212400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125212400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125212400_12.2_54.2_73.0_135.0.png
515,2026-01-25 21:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125213000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125213000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125213000_12.2_54.2_73.0_135.0.png
516,2026-01-25 21:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125213600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125213600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125213600_12.2_54.2_73.0_135.0.png
517,2026-01-25 21:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125214200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125214200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125214200_12.2_54.2_73.0_135.0.png
518,2026-01-25 21:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125214800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125214800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125214800_12.2_54.2_73.0_135.0.png
519,2026-01-25 21:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125215400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125215400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125215400_12.2_54.2_73.0_135.0.png
520,2026-01-25 22:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125220000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125220000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125220000_12.2_54.2_73.0_135.0.png
521,2026-01-25 22:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125220600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125220600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125220600_12.2_54.2_73.0_135.0.png
522,2026-01-25 22:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125221200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125221200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125221200_12.2_54.2_73.0_135.0.png
523,2026-01-25 22:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125221800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125221800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125221800_12.2_54.2_73.0_135.0.png
524,2026-01-25 22:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125222400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125222400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125222400_12.2_54.2_73.0_135.0.png
525,2026-01-25 22:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125223000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125223000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125223000_12.2_54.2_73.0_135.0.png
526,2026-01-25 22:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125223600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125223600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125223600_12.2_54.2_73.0_135.0.png
527,2026-01-25 22:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125224200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125224200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125224200_12.2_54.2_73.0_135.0.png
528,2026-01-25 22:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125224800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125224800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125224800_12.2_54.2_73.0_135.0.png
529,2026-01-25 22:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125225400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125225400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125225400_12.2_54.2_73.0_135.0.png
530,2026-01-25 23:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125230000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125230000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125230000_12.2_54.2_73.0_135.0.png
531,2026-01-25 23:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125230600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125230600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125230600_12.2_54.2_73.0_135.0.png
532,2026-01-25 23:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125231200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125231200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125231200_12.2_54.2_73.0_135.0.png
533,2026-01-25 23:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125231800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125231800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125231800_12.2_54.2_73.0_135.0.png
534,2026-01-25 23:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125232400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125232400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125232400_12.2_54.2_73.0_135.0.png
535,2026-01-25 23:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125233000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125233000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125233000_12.2_54.2_73.0_135.0.png
536,2026-01-25 23:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125233600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125233600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125233600_12.2_54.2_73.0_135.0.png
537,2026-01-25 23:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125234200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125234200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125234200_12.2_54.2_73.0_135.0.png
538,2026-01-25 23:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125234800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125234800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125234800_12.2_54.2_73.0_135.0.png
539,2026-01-25 23:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125235400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125235400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260125235400_12.2_54.2_73.0_135.0.png
540,2026-01-26 00:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126000000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126000000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126000000_12.2_54.2_73.0_135.0.png
541,2026-01-26 00:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126000600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126000600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126000600_12.2_54.2_73.0_135.0.png
542,2026-01-26 00:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126001200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126001200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126001200_12.2_54.2_73.0_135.0.png
543,2026-01-26 00:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126001800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126001800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126001800_12.2_54.2_73.0_135.0.png
544,2026-01-26 00:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126002400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126002400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126002400_12.2_54.2_73.0_135.0.png
545,2026-01-26 00:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126003000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126003000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126003000_12.2_54.2_73.0_135.0.png
546,2026-01-26 00:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126003600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126003600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126003600_12.2_54.2_73.0_135.0.png
547,2026-01-26 00:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126004200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126004200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126004200_12.2_54.2_73.0_135.0.png
548,2026-01-26 00:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126004800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126004800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126004800_12.2_54.2_73.0_135.0.png
549,2026-01-26 00:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126005400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126005400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126005400_12.2_54.2_73.0_135.0.png
550,2026-01-26 01:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126010000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126010000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126010000_12.2_54.2_73.0_135.0.png
551,2026-01-26 01:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126010600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126010600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126010600_12.2_54.2_73.0_135.0.png
552,2026-01-26 01:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126011200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126011200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126011200_12.2_54.2_73.0_135.0.png
553,2026-01-26 01:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126011800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126011800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126011800_12.2_54.2_73.0_135.0.png
554,2026-01-26 01:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126012400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126012400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126012400_12.2_54.2_73.0_135.0.png
555,2026-01-26 01:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126013000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126013000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126013000_12.2_54.2_73.0_135.0.png
556,2026-01-26 01:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126013600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126013600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126013600_12.2_54.2_73.0_135.0.png
557,2026-01-26 01:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126014200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126014200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126014200_12.2_54.2_73.0_135.0.png
558,2026-01-26 01:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126014800_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126014800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126014800_12.2_54.2_73.0_135.0.png
559,2026-01-26 01:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126015400_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126015400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126015400_12.2_54.2_73.0_135.0.png
560,2026-01-26 02:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126020000_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126020000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126020000_12.2_54.2_73.0_135.0.png
561,2026-01-26 02:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126020600_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126020600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126020600_12.2_54.2_73.0_135.0.png
562,2026-01-26 02:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126021200_12.2_54.2_73.0_135.0.png,train,0,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126021200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126021200_12.2_54.2_73.0_135.0.png
